ID,8,0,Republican,,B
MD,11,1,Republican,,A
NH,8,1,Republican,,B
OH,10,1,Republican,,A-
SD,6,1,Republican,,C+
NH,8,1,Republican,,B
AR,6,1,Democratic,,C+
CO,6,1,Republican,,C+
CO,7,1,Republican,,B-
CO,11,1,Republican,,A
CO,8,1,Republican,,B
GA,5,1,Republican,,C
MO,6,1,Republican,,C+
NH,8,1,Republican,,B
SD,6,0,Democratic,,C+
SD,5,1,Democratic,,C
CA,11,1,Democratic,,A
CA,11,1,Democratic,,A
CA,11,1,Democratic,,A
NY,9,1,Republican,,B+
OK,11,1,Democratic,,A
SC,11,0,Republican,,A
MO,11,0,Republican,,A
OK,11,1,Republican,,A
SC,11,1,Republican,,A
AR,5,1,Republican,,C
FL,11,1,Republican,,A
NH,4,1,Republican,,C-
NH,4,1,Republican,,C-
NH,4,1,Republican,,C-
AR,5,1,Democratic,,C
CO,5,0,Republican,,C
NC,5,1,Republican,,C
NH,4,1,Republican,,C-
GA,5,0,Republican,,C
MO,5,1,Republican,,C
SD,5,0,Democratic,,C
LA,6,1,Democratic,,C+
LA,4,0,Democratic,,C-
LA,4,1,Democratic,,C-
LA,9,1,Democratic,,B+
KY,11,1,Republican,,A
KY,10,1,Republican,,A-
KY,7,1,Republican,,B-
KY,11,1,Republican,,A
LA,4,0,Democratic,,C-
KY,11,1,Republican,,A
LA,4,1,Democratic,,C-
LA,4,0,Democratic,,C-
LA,9,0,Democratic,,B+
LA,4,0,Democratic,,C-
KY,11,1,Democratic,,A
SD,9,1,Democratic,,B+
SD,5,1,Democratic,,C
AR,11,1,Democratic,,A
CO,11,0,Democratic,,A
KS,11,1,Republican,,A
SD,5,1,Republican,,C
SD,5,1,Republican,,C
AL,6,1,Republican,,C+
AR,7,1,Republican,,B-
FL,6,0,Republican,,C+
LA,6,1,Republican,,C+
WA,5,1,Democratic,,C
FL,6,0,Republican,,C+
CA,10,1,Democratic,,A-
CO,6,1,Republican,,C+
GA,5,1,Republican,,C
MO,5,1,Republican,,C
OH,10,0,Republican,,A-
CA,10,1,Democratic,,A-
CO,6,0,Democratic,,C+
GA,5,1,Republican,,C
OH,10,1,Republican,,A-
OK,9,0,Republican,,B+
WI,5,1,Democratic,,C
WA,11,1,Democratic,,A
NV,9,1,Republican,,B+
OK,11,1,Republican,,A
PA,4,1,Democratic,,C-
WA,11,1,Republican,,A
CO,9,1,Republican,,B+
MO,9,1,Republican,,B+
NH,9,0,Democratic,,B+
OH,5,1,Republican,,C
OR,5,1,Democratic,,C
WA,11,1,Democratic,,A
FL,9,1,Republican,,B+
NV,9,1,Democratic,,B+
WA,11,1,Democratic,,A
NC,11,1,Democratic,,A
NH,8,0,Democratic,,B
WA,11,1,Democratic,,A
AZ,6,1,Republican,,C+
IL,4,1,Republican,,C-
AR,11,1,Republican,,A
AR,5,1,Republican,,C
CA,9,1,Democratic,,B+
CA,11,1,Democratic,,A
CO,6,1,Republican,,C+
FL,9,1,Republican,,B+
FL,11,0,Republican,,A
FL,5,1,Republican,,C
HI,7,0,Democratic,,B-
IA,5,1,Republican,,C
IA,5,0,Republican,,C
MO,5,1,Republican,,C
NC,11,1,Republican,,A
NH,8,1,Democratic,,B
NH,5,1,Democratic,,C
NV,5,1,Republican,,C
OH,10,0,Republican,,A-
OH,5,1,Republican,,C
OK,4,1,Republican,,C-
OR,5,1,Democratic,,C
PA,11,1,Democratic,,A
PA,5,1,Democratic,,C
WA,11,1,Democratic,,A
WA,5,1,Democratic,,C
WI,5,1,Democratic,,C
AK,5,0,Republican,,C
AR,11,1,Democratic,,A
CA,9,1,Democratic,,B+
CA,11,1,Democratic,,A
CO,6,1,Democratic,,C+
FL,11,1,Republican,,A
KY,8,1,Republican,,B
NC,11,1,Republican,,A
NH,8,1,Republican,,B
OH,10,1,Republican,,A-
OK,4,1,Republican,,C-
PA,11,1,Republican,,A
WA,11,1,Democratic,,A
MO,11,1,Republican,,A
CT,10,1,Republican,,A-
CO,12,1,Republican,,A+
FL,9,1,Republican,,B+
IA,5,0,Republican,,C
IA,9,1,Republican,,B+
LA,4,1,Republican,,C-
MO,11,1,Republican,,A
NH,4,0,Democratic,,C-
NV,9,1,Republican,,B+
NV,11,1,Republican,,A
OH,9,1,Republican,,B+
OH,11,0,Republican,,A
OR,6,1,Democratic,,C+
OR,9,1,Democratic,,B+
PA,9,1,Democratic,,B+
WI,1,0,Democratic,,D-
WI,9,0,Democratic,,B+
CO,12,1,Democratic,,A+
FL,9,1,Republican,,B+
MO,11,1,Republican,,A
OH,11,1,Republican,,A
OK,4,0,Republican,,C-
IN,7,1,Republican,,B-
IN,11,1,Republican,,A
AZ,11,1,Republican,,A
CO,5,1,Republican,,C
IL,9,1,Democratic,,B+
IL,8,1,Democratic,,B
IN,11,1,Republican,,A
KY,11,1,Republican,,A
LA,6,1,Republican,,C+
LA,4,1,Republican,,C-
MO,9,1,Republican,,B+
NH,5,1,Democratic,,C
NV,6,1,Republican,,C+
OH,6,1,Republican,,C+
PA,9,1,Democratic,,B+
WI,4,0,Democratic,,C-
WI,6,0,Democratic,,C+
AK,6,0,Republican,,C+
CO,6,1,Democratic,,C+
CO,7,1,Democratic,,B-
CO,5,0,Democratic,,C
IL,9,1,Democratic,,B+
IL,8,1,Democratic,,B
IN,11,1,Democratic,,A
KY,11,1,Republican,,A
NV,6,1,Democratic,,C+
OH,6,1,Republican,,C+
PA,9,1,Republican,,B+
NC,9,1,Democratic,,B+
NC,6,1,Democratic,,C+
ND,3,1,Republican,,D+
KS,7,1,Democratic,,B-
MO,7,1,Democratic,,B-
AR,4,1,Republican,,C-
AZ,5,1,Republican,,C
CO,11,1,Republican,,A
GA,11,1,Republican,,A
HI,4,0,Democratic,,C-
IA,11,1,Republican,,A
KY,7,1,Republican,,B-
NC,9,1,Republican,,B+
NC,6,1,Republican,,C+
ND,3,1,Republican,,D+
OH,6,0,Republican,,C+
OH,3,0,Republican,,D+
OK,11,1,Republican,,A
AR,4,1,Democratic,,C-
CO,11,0,Democratic,,A
GA,11,1,Republican,,A
KY,7,1,Republican,,B-
NC,9,1,Republican,,B+
NC,6,1,Republican,,C+
ND,3,1,Democratic,,D+
OK,6,0,Republican,,C+
OK,11,1,Republican,,A
NH,4,0,Democratic,,C-
SD,9,1,Democratic,,B+
AZ,5,1,Republican,,C
FL,6,1,Republican,,C+
LA,4,1,Republican,,C-
NH,4,1,Democratic,,C-
PA,10,1,Democratic,,A-
PA,5,1,Democratic,,C
SC,9,1,Republican,,B+
SD,9,1,Republican,,B+
FL,6,1,Republican,,C+
NC,6,0,Republican,,C+
NC,5,1,Republican,,C
NH,4,1,Republican,,C-
OK,5,1,Republican,,C
PA,9,1,Republican,,B+
SC,9,1,Republican,,B+
SD,9,0,Republican,,B+
CO,6,1,Democratic,,C+
NC,6,0,Republican,,C+
UT,4,1,Democratic,,C-
CO,6,1,Republican,,C+
PA,9,1,Democratic,,B+
CO,6,1,Democratic,,C+
OK,9,1,Republican,,B+
PA,9,1,Republican,,B+
NC,11,1,Democratic,,A
KY,7,1,Republican,,B-
CO,5,0,Republican,,C
FL,6,1,Republican,,C+
FL,5,1,Republican,,C
FL,11,0,Republican,,A
FL,5,1,Republican,,C
IA,5,1,Republican,,C
NC,11,1,Republican,,A
NV,5,1,Republican,,C
NV,5,1,Republican,,C
OH,5,1,Republican,,C
OK,4,1,Republican,,C-
PA,5,1,Democratic,,C
SC,11,1,Republican,,A
SD,5,1,Republican,,C
WI,5,0,Democratic,,C
FL,2,1,Republican,,D
FL,11,0,Republican,,A
KY,8,1,Republican,,B
NC,11,1,Republican,,A
OK,4,1,Republican,,C-
SC,11,1,Republican,,A
SD,5,1,Republican,,C
MO,7,1,Republican,,B-
MO,11,1,Republican,,A
UT,2,1,Republican,,D
WA,11,1,Democratic,,A
UT,2,1,Democratic,,D
AR,11,1,Republican,,A
CA,12,1,Democratic,,A+
CA,11,1,Democratic,,A
FL,4,0,Republican,,C-
FL,9,1,Republican,,B+
FL,9,1,Republican,,B+
KS,7,1,Republican,,B-
MO,7,1,Republican,,B-
MO,11,1,Republican,,A
OH,4,0,Republican,,C-
OH,9,0,Republican,,B+
OH,11,0,Republican,,A
OH,5,1,Republican,,C
PA,4,1,Democratic,,C-
PA,9,0,Democratic,,B+
PA,9,0,Democratic,,B+
PA,11,1,Democratic,,A
UT,2,1,Republican,,D
WA,11,1,Democratic,,A
AR,11,1,Democratic,,A
CA,12,1,Democratic,,A+
CA,11,1,Democratic,,A
FL,9,1,Republican,,B+
KS,11,1,Republican,,A
MO,7,1,Republican,,B-
MO,11,1,Republican,,A
OH,11,1,Republican,,A
PA,9,1,Republican,,B+
PA,11,1,Republican,,A
UT,2,1,Republican,,D
WA,11,1,Democratic,,A
UT,5,1,Republican,,C
UT,5,1,Democratic,,C
WA,11,1,Republican,,A
FL,8,0,Republican,,B
IA,6,1,Republican,,C+
MD,9,1,Democratic,,B+
OH,5,1,Republican,,C
OR,6,1,Democratic,,C+
PA,6,1,Democratic,,C+
PA,6,1,Democratic,,C+
PA,5,1,Democratic,,C
UT,5,1,Republican,,C
WI,7,0,Democratic,,B-
FL,8,0,Republican,,B
FL,6,0,Republican,,C+
OH,5,1,Republican,,C
PA,6,1,Republican,,C+
SD,5,1,Republican,,C
UT,5,1,Republican,,C
WI,7,1,Democratic,,B-
NH,4,1,Democratic,,C-
NH,8,0,Democratic,,B
WA,9,1,Democratic,,B+
CO,11,1,Democratic,,A
CO,9,1,Republican,,B+
PA,9,1,Democratic,,B+
SD,5,0,Democratic,,C
AL,11,1,Republican,,A
AZ,5,1,Republican,,C
CO,6,1,Republican,,C+
FL,4,1,Republican,,C-
IA,4,1,Republican,,C-
KS,11,1,Republican,,A
MD,10,1,Democratic,,A-
NC,9,1,Republican,,B+
NH,4,1,Democratic,,C-
NH,8,1,Democratic,,B
NY,9,1,Democratic,,B+
OK,7,1,Republican,,B-
OR,4,1,Democratic,,C-
OR,9,1,Democratic,,B+
OR,11,1,Democratic,,A
PA,9,1,Democratic,,B+
WA,9,1,Democratic,,B+
WI,4,1,Democratic,,C-
CO,9,0,Democratic,,B+
CO,6,1,Democratic,,C+
CO,5,1,Democratic,,C
FL,4,1,Republican,,C-
FL,5,1,Republican,,C
IA,5,1,Republican,,C
NC,9,1,Republican,,B+
NH,4,1,Republican,,C-
NH,8,1,Republican,,B
NV,5,1,Democratic,,C
NY,9,1,Democratic,,B+
OH,5,1,Republican,,C
OK,7,1,Republican,,B-
PA,5,1,Republican,,C
SC,5,1,Republican,,C
SD,6,0,Republican,,C+
SD,5,1,Republican,,C
WA,9,1,Democratic,,B+
WI,8,1,Democratic,,B
WI,5,1,Democratic,,C
IL,6,0,Democratic,,C+
KS,11,1,Republican,,A
KY,11,1,Republican,,A
KY,11,1,Republican,,A
NV,9,1,Republican,,B+
OK,11,1,Republican,,A
CO,5,0,Republican,,C
FL,5,1,Republican,,C
FL,5,1,Republican,,C
IA,12,0,Republican,,A+
IA,5,0,Republican,,C
NV,5,1,Republican,,C
NY,10,1,Democratic,,A-
NY,11,1,Democratic,,A
OH,9,1,Republican,,B+
OH,5,0,Republican,,C
PA,5,0,Democratic,,C
WI,5,1,Democratic,,C
FL,9,1,Republican,,B+
NV,9,1,Democratic,,B+
OH,9,1,Republican,,B+
PA,5,1,Republican,,C
SC,5,1,Republican,,C
IN,12,1,Republican,,A+
IN,11,1,Republican,,A
AR,11,1,Democratic,,A
WA,11,1,Republican,,A
AR,9,1,Republican,,B+
AR,5,1,Republican,,C
CO,9,1,Republican,,B+
FL,9,1,Republican,,B+
FL,5,1,Republican,,C
GA,5,1,Republican,,C
IA,9,1,Republican,,B+
IL,11,1,Democratic,,A
IN,12,1,Republican,,A+
IN,11,1,Republican,,A
MD,11,1,Democratic,,A
MO,5,1,Republican,,C
NH,9,1,Democratic,,B+
NH,5,1,Democratic,,C
NV,9,1,Republican,,B+
OH,9,1,Republican,,B+
OH,5,1,Republican,,C
OR,9,1,Democratic,,B+
OR,5,1,Democratic,,C
PA,5,1,Democratic,,C
WA,5,1,Democratic,,C
WI,9,1,Democratic,,B+
GA,5,1,Republican,,C
IL,11,1,Democratic,,A
IN,11,1,Democratic,,A
AZ,11,1,Republican,,A
CO,11,1,Republican,,A
FL,6,0,Republican,,C+
FL,9,1,Republican,,B+
GA,11,1,Republican,,A
IA,6,1,Republican,,C+
IA,11,1,Republican,,A
KY,11,1,Republican,,A
NV,11,1,Republican,,A
OH,10,1,Republican,,A-
OK,11,1,Republican,,A
PA,9,0,Democratic,,B+
WI,6,0,Democratic,,C+
AK,5,1,Republican,,C
FL,6,0,Republican,,C+
FL,9,1,Republican,,B+
GA,11,1,Republican,,A
KY,11,1,Republican,,A
NH,4,1,Republican,,C-
NV,5,1,Democratic,,C
OH,10,1,Republican,,A-
OK,11,1,Republican,,A
PA,9,1,Republican,,B+
PA,5,1,Republican,,C
MO,11,1,Republican,,A
NC,11,1,Democratic,,A
NH,8,0,Democratic,,B
WA,11,0,Democratic,,A
IL,5,0,Democratic,,C
AR,11,1,Republican,,A
CA,11,1,Democratic,,A
FL,2,1,Republican,,D
FL,11,1,Republican,,A
IL,5,1,Democratic,,C
MO,11,1,Republican,,A
NC,11,1,Republican,,A
NH,8,1,Democratic,,B
OH,6,0,Republican,,C+
OH,11,1,Republican,,A
PA,6,0,Democratic,,C+
PA,11,1,Democratic,,A
WA,11,1,Democratic,,A
AR,11,1,Democratic,,A
CA,11,1,Democratic,,A
CO,5,1,Democratic,,C
FL,2,0,Republican,,D
FL,11,1,Republican,,A
FL,5,1,Republican,,C
IA,5,1,Republican,,C
IL,5,1,Democratic,,C
MO,11,1,Republican,,A
NC,11,1,Republican,,A
NH,8,1,Republican,,B
OH,11,1,Republican,,A
PA,11,1,Republican,,A
WA,11,1,Democratic,,A
WI,5,1,Democratic,,C
CO,11,1,Republican,,A
CO,5,1,Republican,,C
FL,4,0,Republican,,C-
FL,6,0,Republican,,C+
FL,3,0,Republican,,D+
FL,5,1,Republican,,C
IA,6,1,Republican,,C+
IA,11,0,Republican,,A
IA,5,0,Republican,,C
NH,4,0,Democratic,,C-
NV,11,1,Republican,,A
NV,5,1,Republican,,C
OH,6,1,Republican,,C+
OH,3,0,Republican,,D+
OH,5,1,Republican,,C
PA,3,1,Democratic,,D+
PA,5,1,Democratic,,C
WI,6,0,Democratic,,C+
WI,5,1,Democratic,,C
CO,11,1,Democratic,,A
FL,6,0,Republican,,C+
IA,6,1,Republican,,C+
OH,6,1,Republican,,C+
OH,5,1,Republican,,C
WI,6,1,Democratic,,C+
AR,11,1,Republican,,A
PA,11,1,Democratic,,A
AR,11,1,Democratic,,A
PA,11,1,Republican,,A
AR,5,1,Democratic,,C
FL,9,1,Republican,,B+
FL,5,1,Republican,,C
NV,5,1,Republican,,C
NY,9,1,Democratic,,B+
CO,11,1,Republican,,A
FL,11,1,Republican,,A
IN,12,0,Democratic,,A+
KY,11,1,Democratic,,A
NC,6,1,Republican,,C+
NY,6,1,Democratic,,C+
NY,10,0,Democratic,,A-
NY,11,1,Republican,,A
OH,11,1,Democratic,,A
FL,9,1,Democratic,,B+
NV,5,1,Republican,,C
NY,9,1,Democratic,,B+
WA,5,1,Democratic,,C
CT,9,1,Republican,,B+
WI,5,1,Democratic,,C
OH,6,1,Democratic,,C+
MO,9,1,Democratic,,B+
WA,9,1,Democratic,,B+
CA,10,1,Republican,,A-
FL,5,1,Republican,,C
IL,8,1,Democratic,,B
OH,9,1,Democratic,,B+
AZ,6,0,Democratic,,C+
CT,10,1,Republican,,A-
OH,9,1,Democratic,,B+
AK,5,0,Republican,,C
FL,9,1,Republican,,B+
PA,9,1,Democratic,,B+
FL,4,0,Republican,,C-
FL,9,1,Democratic,,B+
PA,9,1,Democratic,,B+
WA,11,1,Democratic,,A
AK,5,1,Republican,,C
CO,11,1,Democratic,,A
IL,11,1,Democratic,,A
PA,6,1,Democratic,,C+
SC,6,1,Republican,,C+
AZ,6,1,Republican,,C+
CA,11,1,Republican,,A
IL,8,1,Democratic,,B
IN,11,1,Democratic,,A
PA,9,1,Democratic,,B+
WI,9,0,Democratic,,B+
PA,6,1,Democratic,,C+
AZ,5,1,Democratic,,C
IA,5,1,Democratic,,C
OK,11,1,Democratic,,A
OR,7,1,Democratic,,B-
WI,7,1,Democratic,,B-
AZ,4,1,Democratic,,C-
IL,8,1,Republican,,B
KY,11,1,Republican,,A
NY,4,0,Democratic,,C-
PA,2,0,Democratic,,D
PA,5,0,Democratic,,C
PA,9,0,Democratic,,B+
AZ,5,1,Republican,,C
MO,9,0,Democratic,,B+
MO,11,0,Democratic,,A
OH,9,1,Democratic,,B+
AR,5,1,Democratic,,C
AR,11,1,Democratic,,A
CA,6,1,Republican,,C+
CO,5,1,Democratic,,C
KS,5,1,Democratic,,C
SC,5,1,Republican,,C
CO,5,0,Republican,,C
GA,7,1,Democratic,,B-
WA,11,1,Democratic,,A
CA,6,1,Democratic,,C+
MD,7,1,Democratic,,B-
AR,4,1,Democratic,,C-
CA,11,1,Republican,,A
FL,6,1,Republican,,C+
ID,9,1,Republican,,B+
MD,10,1,Democratic,,A-
OH,5,1,Democratic,,C
OH,11,1,Democratic,,A
PA,5,1,Democratic,,C
KY,7,0,Democratic,,B-
NY,11,1,Democratic,,A
NY,11,1,Republican,,A
PA,4,1,Democratic,,C-
PA,6,0,Democratic,,C+
PA,5,1,Democratic,,C
CA,11,1,Democratic,,A
FL,6,1,Democratic,,C+
MD,10,1,Democratic,,A-
MD,8,1,Democratic,,B
OH,5,1,Democratic,,C
OH,11,1,Democratic,,A
PA,5,1,Democratic,,C
AR,5,0,Democratic,,C
AZ,5,1,Democratic,,C
CA,5,1,Republican,,C
CO,12,1,Democratic,,A+
CO,9,1,Democratic,,B+
CO,5,0,Democratic,,C
FL,5,1,Republican,,C
GA,5,1,Republican,,C
IA,5,1,Democratic,,C
IL,5,1,Democratic,,C
MD,5,1,Democratic,,C
NV,5,0,Republican,,C
NY,5,1,Democratic,,C
OH,5,1,Democratic,,C
OR,5,1,Democratic,,C
PA,5,1,Democratic,,C
WI,5,0,Democratic,,C
AZ,8,1,Republican,,B
CA,8,1,Democratic,,B
CA,8,1,Republican,,B
CO,8,0,Republican,,B
CO,8,1,Democratic,,B
CT,11,1,Democratic,,A
CT,6,0,Democratic,,C+
CT,8,1,Democratic,,B
CT,8,1,Republican,,B
CT,8,1,Democratic,,B
FL,8,0,Republican,,B
FL,8,1,Democratic,,B
IL,8,0,Republican,,B
IL,8,0,Republican,,B
IL,8,1,Democratic,,B
IN,8,1,Democratic,,B
IN,8,1,Democratic,,B
IN,8,1,Democratic,,B
KY,8,1,Democratic,,B
KY,8,0,Republican,,B
NC,8,1,Democratic,,B
NC,8,0,Republican,,B
NH,8,1,Democratic,,B
NV,8,1,Republican,,B
NY,8,1,Democratic,,B
NY,8,1,Democratic,,B
NY,8,1,Democratic,,B
NY,8,1,Democratic,,B
NY,8,1,Republican,,B
OH,8,0,Republican,,B
OH,8,1,Republican,,B
OH,8,1,Republican,,B
PA,8,0,Democratic,,B
PA,8,0,Republican,,B
PA,8,1,Democratic,,B
SD,9,1,Democratic,,B+
WA,8,1,Republican,,B
WA,8,0,Republican,,B
WI,8,1,Democratic,,B
AZ,5,1,Republican,,C
FL,5,1,Democratic,,C
MD,5,1,Democratic,,C
MO,5,0,Democratic,,C
MO,5,0,Democratic,,C
NV,5,1,Republican,,C
NY,5,1,Democratic,,C
OH,5,1,Democratic,,C
PA,5,1,Democratic,,C
WA,5,1,Democratic,,C
WI,5,1,Democratic,,C
FL,5,1,Republican,,C
GA,9,1,Republican,,B+
MD,6,0,Democratic,,C+
MD,5,1,Democratic,,C
MD,5,1,Democratic,,C
OH,4,1,Democratic,,C-
PA,9,1,Democratic,,B+
CO,9,1,Republican,,B+
CT,10,1,Democratic,,A-
ID,9,1,Republican,,B+
NY,5,0,Democratic,,C
OH,11,0,Republican,,A
PA,5,0,Republican,,C
PA,10,0,Democratic,,A-
MD,5,1,Democratic,,C
MD,5,1,Democratic,,C
OH,4,1,Democratic,,C-
WA,5,1,Democratic,,C
CA,12,1,Republican,,A+
CT,9,1,Republican,,B+
PA,9,1,Democratic,,B+
AZ,5,1,Democratic,,C
AZ,5,1,Democratic,,C
CO,5,1,Democratic,,C
CT,5,0,Democratic,,C
CT,5,0,Republican,,C
IA,5,1,Democratic,,C
IL,5,0,Republican,,C
IN,5,1,Democratic,,C
IN,5,1,Democratic,,C
KY,5,0,Republican,,C
NC,5,1,Democratic,,C
OH,5,1,Democratic,,C
CA,12,1,Democratic,,A+
MD,5,1,Democratic,,C
MO,5,1,Democratic,,C
OH,5,1,Democratic,,C
PA,9,1,Democratic,,B+
PA,5,1,Democratic,,C
CA,5,1,Republican,,C
CT,5,1,Republican,,C
IA,6,1,Democratic,,C+
IL,9,1,Democratic,,B+
NV,9,1,Republican,,B+
OH,10,1,Democratic,,A-
OR,5,1,Democratic,,C
PA,5,1,Democratic,,C
CO,11,1,Democratic,,A
ID,3,1,Republican,,D+
KS,5,1,Democratic,,C
KY,6,0,Republican,,C+
NV,9,1,Republican,,B+
NV,9,1,Republican,,B+
AZ,4,1,Republican,,C-
MO,10,0,Democratic,,A-
NV,9,1,Republican,,B+
OH,10,1,Democratic,,A-
PA,9,1,Democratic,,B+
PA,5,1,Democratic,,C
WA,11,1,Democratic,,A
WA,8,1,Democratic,,B
AK,5,1,Republican,,C
AR,5,1,Democratic,,C
ID,3,0,Republican,,D+
MD,8,1,Democratic,,B
MD,6,1,Democratic,,C+
OH,5,1,Democratic,,C
IN,5,1,Democratic,,C
NY,3,0,Democratic,,D+
WA,11,1,Republican,,A
MD,6,1,Democratic,,C+
MO,11,1,Democratic,,A
OH,5,1,Democratic,,C
AL,11,1,Republican,,A
CO,6,1,Democratic,,C+
NH,8,1,Democratic,,B
OR,9,1,Democratic,,B+
AZ,11,1,Democratic,,A
CO,11,1,Democratic,,A
KY,7,1,Republican,,B-
OH,11,0,Republican,,A
OK,11,1,Republican,,A
PA,6,1,Democratic,,C+
SC,11,1,Democratic,,A
UT,5,1,Republican,,C
MO,5,1,Democratic,,C
CO,11,1,Democratic,,A
FL,9,1,Republican,,B+
IL,9,1,Democratic,,B+
IL,11,1,Democratic,,A
NV,5,1,Republican,,C
NY,9,1,Democratic,,B+
NY,10,1,Democratic,,A-
PA,10,1,Democratic,,A-
KY,11,1,Democratic,,A
NH,8,0,Democratic,,B
NH,8,1,Democratic,,B
UT,9,1,Republican,,B+
NV,5,1,Republican,,C
NY,9,1,Democratic,,B+
NY,10,1,Democratic,,A-
PA,10,1,Democratic,,A-
AL,6,1,Republican,,C+
AZ,9,1,Democratic,,B+
AZ,11,1,Democratic,,A
AZ,6,1,Democratic,,C+
CA,6,1,Republican,,C+
CO,6,1,Democratic,,C+
CT,6,1,Republican,,C+
FL,6,1,Republican,,C+
FL,5,1,Republican,,C
GA,6,1,Republican,,C+
IA,6,1,Democratic,,C+
IL,6,1,Democratic,,C+
MD,5,1,Democratic,,C
MD,11,1,Democratic,,A
MD,6,1,Democratic,,C+
NV,6,1,Republican,,C+
NY,6,1,Democratic,,C+
OH,9,1,Democratic,,B+
OH,6,1,Democratic,,C+
OR,6,1,Democratic,,C+
PA,9,1,Democratic,,B+
PA,6,1,Democratic,,C+
SC,6,1,Republican,,C+
WI,6,1,Democratic,,C+
CA,11,1,Republican,,A
CO,11,1,Republican,,A
FL,6,1,Republican,,C+
FL,5,1,Democratic,,C
IN,11,0,Democratic,,A
NY,10,1,Democratic,,A-
NY,5,1,Republican,,C
OH,11,1,Democratic,,A
AZ,9,1,Republican,,B+
AZ,11,1,Republican,,A
AZ,6,1,Republican,,C+
CA,6,1,Democratic,,C+
